time,年,月,日,小时,分钟,秒,温度(室外),湿度(室外),气压(室外),湿度(室内),气压(室内),temperature
1554083352,2019,4,1,9,49,12,14.9,88,991.2,83,991.5,15.6
1554083412,2019,4,1,9,50,12,14.9,89,991.6,84,991.5,15.6
1554083472,2019,4,1,9,51,12,15,89,991.2,84,991.5,15.7
1554083532,2019,4,1,9,52,12,15,88,991.6,84,991.5,15.7
1554083592,2019,4,1,9,53,12,15.1,88,991.6,83,991.5,15.7
1554083652,2019,4,1,9,54,12,15.1,88,991.3,83,991.4,15.7
1554083712,2019,4,1,9,55,12,15,88,991.4,83,991.4,15.7
1554083772,2019,4,1,9,56,12,15,88,990.7,83,991.3,15.7
1554083833,2019,4,1,9,57,13,15,89,991.1,83,991.3,15.7
1554083893,2019,4,1,9,58,13,15,88,991.1,83,991.1,15.8
1554083894,2019,4,1,9,58,14,,,,,,
1554083953,2019,4,1,9,59,13,15,89,990.4,83,991.1,15.8
1554084013,2019,4,1,10,0,13,14.9,88,990.6,83,991,15.8
1554084073,2019,4,1,10,1,13,14.9,89,991.1,83,990.7,15.8
1554084133,2019,4,1,10,2,13,14.9,88,990.6,83,408.6,15.8
1554084194,2019,4,1,10,3,14,15,88,990.8,83,990.7,15.8
1554084254,2019,4,1,10,4,14,15,88,990.8,82,990.6,15.8
1554084314,2019,4,1,10,5,14,15,88,990.3,82,990.6,15.8
1554084374,2019,4,1,10,6,14,15,87,990.6,82,990.5,15.8
1554084434,2019,4,1,10,7,14,15,87,990.1,82,990.5,15.8
1554084494,2019,4,1,10,8,14,15,87,990.9,83,990.5,15.8
1554084554,2019,4,1,10,9,14,15,88,990.5,82,990.5,15.8
1554084614,2019,4,1,10,10,14,15.1,87,990.8,82,990.5,15.8
1554084675,2019,4,1,10,11,15,15.1,86,990.2,82,990.4,15.8
1554084735,2019,4,1,10,12,15,15,86,990.1,81,990.4,15.8
1554084795,2019,4,1,10,13,15,15,85,990,81,990.2,15.8
1554084855,2019,4,1,10,14,15,14.9,85,990.4,81,990.2,15.8
1554084915,2019,4,1,10,15,15,15,85,990.3,81,990.2,15.8
1554084975,2019,4,1,10,16,15,15,85,947.1,81,990.2,15.8
1554085035,2019,4,1,10,17,15,15,86,989.9,81,990.2,15.8
1554085095,2019,4,1,10,18,15,15.1,87,989.9,81,990,15.8
1554085155,2019,4,1,10,19,15,15.1,86,990.3,81,990.2,15.8
1554085215,2019,4,1,10,20,15,15,84,990.4,81,990.2,15.8
1554085275,2019,4,1,10,21,15,15,85,989.9,81,990.2,15.8
1554085335,2019,4,1,10,22,15,15.1,85,990.1,81,990.2,15.8
1554085396,2019,4,1,10,23,16,15.1,85,989.9,81,990.2,15.8
1554085456,2019,4,1,10,24,16,15.2,85,991.7,81,990.2,15.8
1554085515,2019,4,1,10,25,15,15.2,85,991.5,81,990.4,15.8
1554085575,2019,4,1,10,26,15,15.3,85,991.2,81,990.2,15.8
1554085635,2019,4,1,10,27,15,15.3,85,992,81,990.2,15.8
1554085695,2019,4,1,10,28,15,15.3,85,991.1,81,990.2,15.8
1554085756,2019,4,1,10,29,16,15.3,84,991.7,82,989.9,15.8
1554085816,2019,4,1,10,30,16,15.3,85,990.9,82,990.1,15.8
1554085876,2019,4,1,10,31,16,15.3,86,991.2,82,990.1,15.8
1554085936,2019,4,1,10,32,16,15.3,86,991,82,990.1,15.8
1554085996,2019,4,1,10,33,16,15.3,85,991.3,82,990,15.8
1554086056,2019,4,1,10,34,16,15.2,84,991.4,82,990,15.8
1554086117,2019,4,1,10,35,17,15.2,84,991.5,82,990.1,15.8
1554086177,2019,4,1,10,36,17,15.2,83,990.9,82,989.9,15.8
1554086237,2019,4,1,10,37,17,15.2,84,991.3,82,990,15.8
1554086297,2019,4,1,10,38,17,15.2,84,991,82,990,15.8
1554086357,2019,4,1,10,39,17,15.2,83,990.8,82,989.8,15.8
1554086417,2019,4,1,10,40,17,15.2,84,990.7,81,989.8,15.9
1554086477,2019,4,1,10,41,17,15.1,84,991,81,990,15.8
1554086538,2019,4,1,10,42,18,15.1,84,991.4,81,989.6,15.9
1554086598,2019,4,1,10,43,18,15.1,84,991.5,80,989.6,15.9
1554086658,2019,4,1,10,44,18,15.1,84,991.1,80,989.8,15.9
1554086717,2019,4,1,10,45,17,15.2,84,991,80,989.6,15.9
1554086777,2019,4,1,10,46,17,15.2,83,990.8,80,989.8,15.9
1554086838,2019,4,1,10,47,18,15.1,82,981.4,80,989.6,15.9
1554086898,2019,4,1,10,48,18,15.1,83,991.1,80,989.8,15.9
1554086958,2019,4,1,10,49,18,15.1,83,991.2,80,989.5,15.9
1554087018,2019,4,1,10,50,18,15.1,83,991.3,79,989.3,15.9
1554087078,2019,4,1,10,51,18,15.2,82,991,79,989.6,15.9
1554087138,2019,4,1,10,52,18,15.2,83,990.9,79,989.5,15.9
1554087198,2019,4,1,10,53,18,15.2,83,991,79,989.2,15.9
1554087259,2019,4,1,10,54,19,15.2,83,990.7,79,989.2,15.9
1554087319,2019,4,1,10,55,19,15.2,83,990.3,79,989.2,15.9
1554087379,2019,4,1,10,56,19,15.3,83,990.5,79,989.2,15.9
1554087439,2019,4,1,10,57,19,15.3,83,990,79,989.1,15.9
1554087499,2019,4,1,10,58,19,15.3,83,412.9,79,989.4,15.9
1554087559,2019,4,1,10,59,19,15.3,83,990.3,79,989.1,15.9
1554087619,2019,4,1,11,0,19,15.3,82,990.3,79,989.1,15.9
1554087679,2019,4,1,11,1,19,15.3,83,990.1,79,989.1,16
1554087739,2019,4,1,11,2,19,15.4,83,989.9,79,989.1,16
1554087799,2019,4,1,11,3,19,15.4,83,989.9,79,990.8,16
1554087859,2019,4,1,11,4,19,15.4,83,989.9,79,990.7,16
1554087919,2019,4,1,11,5,19,15.4,83,989.9,79,990.7,16
1554087979,2019,4,1,11,6,19,15.5,82,990.7,79,990.3,16
1554088039,2019,4,1,11,7,19,15.5,82,990.7,79,990.3,16
1554088099,2019,4,1,11,8,19,15.5,82,990.7,79,990.5,16.1
1554088159,2019,4,1,11,9,19,15.5,82,990.7,79,990.3,16.1
1554088220,2019,4,1,11,10,20,15.5,82,990.7,79,990.4,16.1
1554088280,2019,4,1,11,11,20,15.5,82,990.7,79,990.2,16.1
1554088340,2019,4,1,11,12,20,15.5,82,990.7,79,990.2,16.1
1554088400,2019,4,1,11,13,20,15.6,82,989.9,79,990.2,16.1
1554088460,2019,4,1,11,14,20,15.6,83,990,79,989.7,16.1
1554088521,2019,4,1,11,15,21,15.7,82,989.3,79,989.8,16.1
1554088581,2019,4,1,11,16,21,15.7,81,989.9,79,989.7,16.1
1554088641,2019,4,1,11,17,21,15.7,81,989.2,79,989.9,16.1
1554088701,2019,4,1,11,18,21,15.7,82,991.2,78,989.7,16.1
1554088761,2019,4,1,11,19,21,15.7,80,990.7,79,989.6,16.1
1554088821,2019,4,1,11,20,21,15.7,79,991,79,989.6,16.1
1554088881,2019,4,1,11,21,21,15.6,79,990.5,78,989.3,16.1
1554088941,2019,4,1,11,22,21,15.7,80,928.3,77,989.2,16.1
1554089001,2019,4,1,11,23,21,15.8,81,990.8,77,989.5,16.1
1554089061,2019,4,1,11,24,21,15.8,81,990.3,77,989.3,16.2
1554089121,2019,4,1,11,25,21,15.8,81,990.4,77,989.3,16.2
1554089181,2019,4,1,11,26,21,15.9,81,989.9,77,989.2,16.2
1554089241,2019,4,1,11,27,21,15.9,81,990,78,988.8,16.2
1554089301,2019,4,1,11,28,21,16,81,989.8,78,989,16.2
1554089361,2019,4,1,11,29,21,16,80,989.7,78,988.7,16.2
1554089422,2019,4,1,11,30,22,16,80,989.7,78,988.9,16.3
1554089482,2019,4,1,11,31,22,16,79,988.7,77,988.6,16.3
1554089542,2019,4,1,11,32,22,16,79,988.7,77,988.8,16.2
1554089602,2019,4,1,11,33,22,16,79,988.7,77,988.3,16.2
1554089662,2019,4,1,11,34,22,16,79,988.7,77,988.5,16.1
1554089722,2019,4,1,11,35,22,16,79,988.7,77,988.3,16.1
1554089783,2019,4,1,11,36,23,16,79,988.7,77,988.5,16.1
1554089843,2019,4,1,11,37,23,16,79,988.7,77,988.3,16.2
1554089903,2019,4,1,11,38,23,16,79,988.7,77,990.2,16.2
1554089963,2019,4,1,11,39,23,16,79,988.7,77,990.2,16.2
1554090023,2019,4,1,11,40,23,16,79,988.7,77,990.2,16.2
1554090083,2019,4,1,11,41,23,16,79,988.7,77,990.1,16.3
1554090143,2019,4,1,11,42,23,16,79,988.7,77,407.6,16.3
1554090203,2019,4,1,11,43,23,16,79,988.7,77,989.8,16.3
1554090263,2019,4,1,11,44,23,16,79,988.7,77,989.8,16.3
1554090323,2019,4,1,11,45,23,16,79,988.7,77,990.1,16.3
1554090384,2019,4,1,11,46,24,16,79,988.7,77,990,16.3
1554090444,2019,4,1,11,47,24,16,79,988.7,77,989.8,16.3
1554090504,2019,4,1,11,48,24,16,79,988.7,77,989.9,16.3
1554090564,2019,4,1,11,49,24,16,79,988.7,77,989.7,16.4
1554090624,2019,4,1,11,50,24,16,79,988.7,77,989.9,16.4
1554090684,2019,4,1,11,51,24,16,79,988.7,77,989.4,16.4
1554090744,2019,4,1,11,52,24,16,79,988.7,77,989.6,16.4
1554090804,2019,4,1,11,53,24,16,79,988.7,77,989.6,16.4
1554090864,2019,4,1,11,54,24,16,79,988.7,76,989.6,16.4
1554090924,2019,4,1,11,55,24,16,79,988.7,76,989.5,16.4
1554090984,2019,4,1,11,56,24,16,79,988.7,77,989.5,16.4
1554091044,2019,4,1,11,57,24,16,79,988.7,76,989,16.5
1554091105,2019,4,1,11,58,25,16,79,988.7,76,989.2,16.5
1554091165,2019,4,1,11,59,25,16,79,988.7,76,988.9,16.5
1554091215,2019,4,1,12,0,15,16.1,77,991.3,76,992,16.4
1554091275,2019,4,1,12,1,15,16.1,77,991.4,77,992.2,16.4
1554091335,2019,4,1,12,2,15,16.1,77,991.3,77,992.2,16.3
1554091396,2019,4,1,12,3,16,16.1,77,991.5,77,992.2,16.3
1554091456,2019,4,1,12,4,16,16.1,77,991,77,992,16.3
1554091516,2019,4,1,12,5,16,16.1,78,983.2,77,992.2,16.4
1554091576,2019,4,1,12,6,16,16.1,78,991.7,77,992,16.4
1554091635,2019,4,1,12,7,15,16.1,77,990.9,77,992.2,16.4
1554091696,2019,4,1,12,8,16,16.2,77,993.2,76,992,16.3
1554091756,2019,4,1,12,9,16,16.2,77,991.3,76,992,16.3
1554091816,2019,4,1,12,10,16,16.2,77,993.4,76,992.3,16.3
1554091876,2019,4,1,12,11,16,16.2,77,993.4,76,992.1,16.3
1554091936,2019,4,1,12,12,16,16.2,77,993.4,76,992.3,16.4
1554091996,2019,4,1,12,13,16,16.2,77,993.4,77,992.2,16.4
1554092056,2019,4,1,12,14,16,16.2,77,993.4,77,992.2,16.4
1554092116,2019,4,1,12,15,16,16.2,77,993.4,77,992.4,16.3
1554092176,2019,4,1,12,16,16,16.2,77,993.4,77,992.2,16.3
1554092236,2019,4,1,12,17,16,16.2,77,993.4,78,992.3,16.3
1554092296,2019,4,1,12,18,16,16.2,77,993.4,77,992.3,16.3
1554092356,2019,4,1,12,19,16,16.2,77,993.4,77,992.3,16.2
1554092417,2019,4,1,12,20,17,16.2,77,993.4,78,992.4,16.2
1554092477,2019,4,1,12,21,17,16.2,77,993.4,78,992.4,16.2
1554092537,2019,4,1,12,22,17,16.2,77,993.4,78,992.4,16.1
1554092597,2019,4,1,12,23,17,16.2,77,993.4,79,992.5,16.1
1554092657,2019,4,1,12,24,17,16.2,77,993.4,79,992.5,16
1554092718,2019,4,1,12,25,18,16.2,77,993.4,79,990.6,16
1554092778,2019,4,1,12,26,18,16.2,77,993.4,79,990.9,16
1554092838,2019,4,1,12,27,18,16.2,77,993.4,78,991,16.1
1554092898,2019,4,1,12,28,18,16.2,77,993.4,78,990.9,16.1
1554092958,2019,4,1,12,29,18,16.2,77,993.4,78,990.8,16.1
1554093018,2019,4,1,12,30,18,16.2,77,993.4,79,990.8,16.1
1554093078,2019,4,1,12,31,18,16.2,77,993.4,79,991,16
1554093138,2019,4,1,12,32,18,15.7,80,992.5,79,990.8,16
1554093198,2019,4,1,12,33,18,15.7,80,992.1,79,991.1,16
1554093258,2019,4,1,12,34,18,15.6,80,992.3,79,990.9,15.9
1554093318,2019,4,1,12,35,18,15.6,80,992.4,79,990.9,15.9
1554093378,2019,4,1,12,36,18,15.6,80,992.4,79,991.2,15.9
1554093438,2019,4,1,12,37,18,15.6,80,992.1,79,991.2,15.9
1554093498,2019,4,1,12,38,18,15.6,80,992.1,79,991.3,15.9
1554093559,2019,4,1,12,39,19,15.6,80,992.1,79,991.5,15.9
1554093619,2019,4,1,12,40,19,15.6,80,992.1,79,991.3,16
1554093679,2019,4,1,12,41,19,15.5,81,992.8,79,991.6,15.9
1554093739,2019,4,1,12,42,19,15.5,82,992.5,79,991.5,15.9
1554093799,2019,4,1,12,43,19,15.5,82,993,79,991.4,15.9
1554093859,2019,4,1,12,44,19,15.4,82,993.3,79,991.4,15.9
1554093919,2019,4,1,12,45,19,15.4,82,991.2,79,991.6,15.9
1554093979,2019,4,1,12,46,19,15.4,82,991.1,79,991.7,15.8
1554094039,2019,4,1,12,47,19,15.4,82,991,80,991.9,15.8
1554094099,2019,4,1,12,48,19,15.4,82,991.3,80,991.7,15.8
1554094159,2019,4,1,12,49,19,15.4,82,991.1,80,991.8,15.8
1554094220,2019,4,1,12,50,20,15.4,82,991.8,80,991.8,15.9
1554094280,2019,4,1,12,51,20,15.3,82,991.5,80,991.8,15.9
1554094340,2019,4,1,12,52,20,15.3,83,992,80,991.8,15.8
1554094400,2019,4,1,12,53,20,15.3,83,991.5,80,991.8,15.8
1554094460,2019,4,1,12,54,20,15.3,83,919.5,80,991.6,15.8
1554094520,2019,4,1,12,55,20,15.3,83,991.9,80,991.7,15.8
1554094580,2019,4,1,12,56,20,15.3,83,991.8,80,991.9,15.9
1554094640,2019,4,1,12,57,20,15.3,83,992.2,80,991.7,15.9
1554094700,2019,4,1,12,58,20,15.2,83,991.6,80,991.9,15.9
1554094761,2019,4,1,12,59,21,15.3,83,991.9,80,991.7,15.9
1554094830,2019,4,1,13,0,30,17.2,72,987.4,72,986.7,16.7
1554094890,2019,4,1,13,1,30,17.2,72,987.4,73,986.8,16.7
1554094950,2019,4,1,13,2,30,17.2,72,987.4,72,986.8,16.8
1554095010,2019,4,1,13,3,30,17.6,72,987.4,73,988.4,16.8
1554095070,2019,4,1,13,4,30,17.7,71,987.2,73,988.4,16.8
1554095131,2019,4,1,13,5,31,17.7,69,988.4,72,988.4,16.9
1554095190,2019,4,1,13,6,30,17.6,70,988.4,72,988.1,16.9
1554095250,2019,4,1,13,7,30,17.7,71,988.2,72,988,16.9
1554095371,2019,4,1,13,9,31,17.7,70,987.7,72,987.7,16.9
1554095431,2019,4,1,13,10,31,17.6,70,988.4,72,987.8,17
1554095491,2019,4,1,13,11,31,17.7,71,987.8,72,987.5,17
1554095551,2019,4,1,13,12,31,17.8,70,987.5,72,987.3,17.1
1554095611,2019,4,1,13,13,31,17.8,69,987.8,71,987.2,17.1
1554095671,2019,4,1,13,14,31,17.8,69,987.3,71,987.1,17
1554095731,2019,4,1,13,15,31,17.8,71,987.4,71,986.8,17
1554095791,2019,4,1,13,16,31,17.8,69,987.1,71,986.9,17.1
1554095852,2019,4,1,13,17,32,17.9,69,986.9,71,986.7,17.1
1554095912,2019,4,1,13,18,32,17.8,69,986.6,71,986.7,17
1554095971,2019,4,1,13,19,31,17.8,69,986.9,71,986.7,17
1554096031,2019,4,1,13,20,31,17.7,69,987.2,71,986.5,17.1
1554096092,2019,4,1,13,21,32,17.7,68,986.9,71,986.6,17.1
1554096152,2019,4,1,13,22,32,17.7,68,987.2,71,986.1,17.2
1554096212,2019,4,1,13,23,32,17.7,69,987.3,71,986,17.2
1554096272,2019,4,1,13,24,32,17.8,69,987,70,986.2,17.2
1554096333,2019,4,1,13,25,33,17.8,68,986.6,70,987.6,17.1
1554096393,2019,4,1,13,26,33,17.8,69,986.8,70,988,17.1
1554096453,2019,4,1,13,27,33,17.7,69,986.8,70,987.6,17.1
1554096512,2019,4,1,13,28,32,17.7,69,987.1,70,987.8,17.1
1554096572,2019,4,1,13,29,32,17.7,69,987.3,70,987.7,17.1
1554096633,2019,4,1,13,30,33,17.8,69,987.3,70,987.8,17.1
1554096693,2019,4,1,13,31,33,17.8,68,987,70,987.4,17.1
1554096753,2019,4,1,13,32,33,17.8,69,986.8,70,987.4,17.1
1554096813,2019,4,1,13,33,33,17.9,69,986.7,70,987.5,17.1
1554096873,2019,4,1,13,34,33,17.9,69,987,70,987.5,17.2
1554096933,2019,4,1,13,35,33,17.9,69,986,70,987.5,17.2
1554096993,2019,4,1,13,36,33,18,69,986.4,70,987.2,17.3
1554097053,2019,4,1,13,37,33,18,69,988,69,987.1,17.3
1554097113,2019,4,1,13,38,33,18,69,987.8,69,987,17.3
1554097173,2019,4,1,13,39,33,18.2,69,987.8,69,987.1,17.3
1554097233,2019,4,1,13,40,33,18.2,67,987.1,69,987.1,17.3
1554097294,2019,4,1,13,41,34,18.2,67,987.4,69,986.6,17.4
1554097353,2019,4,1,13,42,33,18.2,67,986.5,69,986.4,17.4
1554097413,2019,4,1,13,43,33,18.3,67,986.7,69,986.3,17.5
1554097474,2019,4,1,13,44,34,18.2,66,986.1,69,986.4,17.5
1554097534,2019,4,1,13,45,34,18.2,67,986.3,69,986.1,17.5
1554097594,2019,4,1,13,46,34,18.2,68,986.1,69,985.8,17.6
1554097654,2019,4,1,13,47,34,18.2,67,987.9,69,986,17.6
1554097714,2019,4,1,13,48,34,18.2,67,985.9,69,985.4,17.7
1554097774,2019,4,1,13,49,34,18.3,68,987.5,70,987.5,17.7
1554097835,2019,4,1,13,50,35,18.3,65,987.4,69,987.2,17.7
1554097895,2019,4,1,13,51,35,18.4,66,986.8,69,987,17.7
1554097955,2019,4,1,13,52,35,18.3,66,987.2,69,987,17.8
1554098015,2019,4,1,13,53,35,18.3,66,987.1,68,986.9,17.7
1554098075,2019,4,1,13,54,35,18.3,67,987.2,68,986.8,17.7
1554098135,2019,4,1,13,55,35,18.3,67,987.6,68,986.6,17.7
1554098195,2019,4,1,13,56,35,18.2,68,987,68,986.3,17.7
1554098256,2019,4,1,13,57,36,18.2,68,987.4,68,986.2,17.8
1554098316,2019,4,1,13,58,36,18.2,67,987.4,69,986.2,17.8
1554098376,2019,4,1,13,59,36,18.2,67,987.4,68,985.9,17.8
1554098436,2019,4,1,14,0,36,18.2,66,987.2,68,985.9,17.8
1554098496,2019,4,1,14,1,36,18.3,66,987.5,68,985.8,17.9
1554098556,2019,4,1,14,2,36,18.3,66,987,67,985.7,17.9
1554098616,2019,4,1,14,3,36,18.4,67,987.2,67,985.7,17.9
1554098676,2019,4,1,14,4,36,18.5,66,986.8,68,985.4,17.9
1554098736,2019,4,1,14,5,36,18.4,65,986.8,67,985.3,17.9
1554098796,2019,4,1,14,6,36,18.3,66,986.3,67,985,17.9
1554098856,2019,4,1,14,7,36,18.2,66,986.6,67,985,17.9
1554098916,2019,4,1,14,8,36,18.2,66,986.1,67,986.9,17.9
1554098976,2019,4,1,14,9,36,18.2,66,986.7,67,986.9,17.8
1554099036,2019,4,1,14,10,36,18.2,66,986.8,67,986.6,17.9
1554099096,2019,4,1,14,11,36,18.3,66,986.1,67,986.6,17.9
1554099156,2019,4,1,14,12,36,18.3,67,986.7,67,986.6,17.9
1554099216,2019,4,1,14,13,36,18.4,70,986.5,67,986.5,17.9
1554099276,2019,4,1,14,14,36,18.5,69,986.1,67,986.5,18
1554099337,2019,4,1,14,15,37,18.7,67,986.2,68,986.5,18
1554099397,2019,4,1,14,16,37,18.8,65,985.7,67,986.2,18
1554099456,2019,4,1,14,17,36,18.8,65,986.6,67,986.1,18
1554099517,2019,4,1,14,18,37,18.8,65,987.1,67,986.3,17.9
1554099577,2019,4,1,14,19,37,18.8,65,986.4,67,986.3,17.9
1554099637,2019,4,1,14,20,37,18.8,65,986.7,67,986.1,17.9
1554099698,2019,4,1,14,21,38,18.8,64,985.4,67,986,17.9
1554099757,2019,4,1,14,22,37,18.8,65,985.7,67,986,17.9
1554099817,2019,4,1,14,23,37,18.7,65,985.8,67,985.8,18
1554099878,2019,4,1,14,24,38,18.8,65,985.5,67,985.6,18
1554099937,2019,4,1,14,25,37,18.8,66,985.5,68,985.5,18
1554099997,2019,4,1,14,26,37,18.8,66,985.1,68,985.6,18.1
1554100058,2019,4,1,14,27,38,18.8,66,987.2,68,985.6,18.1
1554100118,2019,4,1,14,28,38,18.7,67,984.8,68,985.3,18.2
1554100178,2019,4,1,14,29,38,18.8,66,984.9,67,984.9,18.2
1554100238,2019,4,1,14,30,38,18.9,67,984.9,67,984.7,18.2
1554100298,2019,4,1,14,31,38,18.9,65,984.7,67,984.7,18.1
1554100359,2019,4,1,14,32,39,18.9,64,986.2,67,984.6,18.1
1554100419,2019,4,1,14,33,39,18.6,65,986.7,66,984.5,18.1
1554100479,2019,4,1,14,34,39,18.5,65,984.7,66,984.4,18.1
1554100538,2019,4,1,14,35,38,18.7,65,985,66,984.3,18
1554100598,2019,4,1,14,36,38,18.6,65,984.6,66,984.2,18
1554100658,2019,4,1,14,37,38,18.7,65,988.2,67,984.2,18
1554100719,2019,4,1,14,38,39,18.8,65,984.5,67,984.3,18
1554100779,2019,4,1,14,39,39,18.9,65,984.1,67,984.3,18
1554100839,2019,4,1,14,40,39,18.8,65,986.6,67,984,18.1
1554100899,2019,4,1,14,41,39,18.8,65,986.6,67,984,18.1
1554100959,2019,4,1,14,42,39,18.8,65,986.6,66,983.9,18
1554101019,2019,4,1,14,43,39,18.8,65,986.6,66,984.1,18
1554101079,2019,4,1,14,44,39,18.8,65,986.6,67,983.9,18
1554101139,2019,4,1,14,45,39,18.8,65,986.6,67,983.9,18
1554101199,2019,4,1,14,46,39,18.8,65,986.6,66,983.9,18.1
1554101259,2019,4,1,14,47,39,18.8,65,986.6,66,984.1,18
1554101319,2019,4,1,14,48,39,18.8,65,986.6,66,983.7,18
1554101379,2019,4,1,14,49,39,18.8,65,986.6,66,983.6,18
1554101440,2019,4,1,14,50,40,18.8,65,986.6,66,983.7,18
1554101500,2019,4,1,14,51,40,18.7,65,986,66,983.7,18.1
1554101560,2019,4,1,14,52,40,18.8,65,985.4,66,983.4,18.2
1554101620,2019,4,1,14,53,40,18.9,65,985.3,66,985.5,18.2
1554101680,2019,4,1,14,54,40,19,65,985,66,985.2,18.3
1554101740,2019,4,1,14,55,40,19,64,984.8,66,984.8,18.3
1554101800,2019,4,1,14,56,40,19,64,984.8,66,985,18.3
1554101860,2019,4,1,14,57,40,18.9,64,984.7,66,985,18.3
1554101920,2019,4,1,14,58,40,19,64,984.2,65,984.7,18.3
1554101980,2019,4,1,14,59,40,19.1,64,984.3,66,984.6,18.3
1554102040,2019,4,1,15,0,40,19.1,63,983.9,66,984.6,18.3
1554102101,2019,4,1,15,1,41,19.1,63,983.9,66,984.6,18.4
1554102161,2019,4,1,15,2,41,19.1,64,985.3,65,984.4,18.4
1554102220,2019,4,1,15,3,40,19.1,65,984.2,65,984.4,18.3
1554102281,2019,4,1,15,4,41,19.1,64,929.2,65,984.1,18.3
1554102342,2019,4,1,15,5,42,19.1,64,985.3,65,984.1,18.4
1554102402,2019,4,1,15,6,42,19,65,986,65,984.1,18.4
1554102462,2019,4,1,15,7,42,19,66,985.5,65,984,18.5
1554102522,2019,4,1,15,8,42,19.1,64,984.1,65,983.7,18.5
1554102582,2019,4,1,15,9,42,19.1,64,984.3,65,983.8,18.5
1554102642,2019,4,1,15,10,42,19.1,63,985.6,65,983.8,18.5
1554102702,2019,4,1,15,11,42,19.3,65,985.6,65,983.5,18.6
1554102762,2019,4,1,15,12,42,19.3,63,985.8,64,985.3,18.6
1554102822,2019,4,1,15,13,42,19.2,62,985.1,64,985.1,18.6
1554102882,2019,4,1,15,14,42,19.2,62,985.3,64,985.2,18.5
1554102942,2019,4,1,15,15,42,19.2,62,985.1,64,984.9,18.5
1554103002,2019,4,1,15,16,42,19.2,63,985.4,64,984.9,18.6
1554103062,2019,4,1,15,17,42,19.1,64,985,65,984.9,18.6
1554103122,2019,4,1,15,18,42,19.1,64,985.4,65,984.8,18.7
1554103182,2019,4,1,15,19,42,19.1,64,985,65,984.5,18.7
1554103242,2019,4,1,15,20,42,19.1,65,985.3,65,984.7,18.7
1554103302,2019,4,1,15,21,42,19.2,63,985.3,64,984.4,18.7
1554103362,2019,4,1,15,22,42,19.4,62,985.6,64,984.3,18.6
1554103422,2019,4,1,15,23,42,19.4,61,984.9,64,984.3,18.6
1554103482,2019,4,1,15,24,42,19.5,62,984.8,64,984.3,18.6
1554103542,2019,4,1,15,25,42,19.5,62,984,64,984.1,18.7
1554103603,2019,4,1,15,26,43,19.5,63,984.5,64,984.1,18.6
1554103663,2019,4,1,15,27,43,19.4,62,983.8,63,984.2,18.6
1554103723,2019,4,1,15,28,43,19.4,61,984.4,63,984.1,18.6
1554103783,2019,4,1,15,29,43,19.4,61,983.9,63,984,18.7
1554103844,2019,4,1,15,30,44,19.4,61,984.3,63,984,18.6
1554103904,2019,4,1,15,31,44,19.3,61,984.3,63,984,18.6
1554103964,2019,4,1,15,32,44,19.3,61,984.7,63,983.8,18.5
1554104024,2019,4,1,15,33,44,19.2,60,984.7,62,984.1,18.5
1554104083,2019,4,1,15,34,43,19.2,61,985.1,62,984.1,18.4
1554104144,2019,4,1,15,35,44,19.1,61,984.8,63,983.8,18.5
1554104204,2019,4,1,15,36,44,19.2,62,985.3,63,984,18.5
1554104264,2019,4,1,15,37,44,19.3,62,984.5,63,984,18.5
1554104324,2019,4,1,15,38,44,19.4,62,984.5,63,984,18.6
1554104384,2019,4,1,15,39,44,19.5,61,984.1,63,983.7,18.6
1554104444,2019,4,1,15,40,44,19.6,61,984.3,63,983.9,18.7
1554104504,2019,4,1,15,41,44,19.6,61,983.7,63,983.8,18.7
1554104564,2019,4,1,15,42,44,19.7,61,983.8,63,983.6,18.8
1554104624,2019,4,1,15,43,44,19.8,59,920.8,63,983.3,18.8
1554104685,2019,4,1,15,44,45,19.7,60,982.7,62,983.4,18.8
1554104745,2019,4,1,15,45,45,19.7,60,984.4,62,983.1,18.8
1554104805,2019,4,1,15,46,45,19.6,59,984.4,62,982.9,18.9
1554104865,2019,4,1,15,47,45,19.5,59,984.5,62,983,18.9
1554104925,2019,4,1,15,48,45,19.6,60,984.7,62,982.8,18.9
1554104985,2019,4,1,15,49,45,19.7,62,983.9,62,984.4,19
1554105045,2019,4,1,15,50,45,19.8,61,983.9,62,984.3,19
1554105105,2019,4,1,15,51,45,19.9,61,983.6,62,984.2,18.9
1554105166,2019,4,1,15,52,46,19.8,59,983.8,62,984.2,19
1554105226,2019,4,1,15,53,46,19.8,60,983.5,62,984.1,19
1554105286,2019,4,1,15,54,46,19.7,60,983.4,62,983.9,19
1554105346,2019,4,1,15,55,46,19.7,60,983.6,62,983.8,19
1554105406,2019,4,1,15,56,46,19.7,59,983.4,62,983.7,19
1554105466,2019,4,1,15,57,46,19.6,59,983.5,62,983.7,19
1554105526,2019,4,1,15,58,46,19.6,60,983.3,61,983.4,19
1554105586,2019,4,1,15,59,46,19.6,59,983.7,61,983.3,19
1554105646,2019,4,1,16,0,46,19.6,60,984.2,61,983.5,19
1554105706,2019,4,1,16,1,46,19.7,60,983.7,62,983.3,19
1554105766,2019,4,1,16,2,46,19.7,60,983.8,62,983.3,18.9
1554105826,2019,4,1,16,3,46,19.7,60,983.5,62,983.3,18.9
1554105886,2019,4,1,16,4,46,19.7,60,983.7,62,983.3,19
1554105947,2019,4,1,16,5,47,19.7,61,983.9,62,983.3,19
